leverdatum,productcode,product,leverancier,aantal,besteleenheid,bedrag
2023-10-10,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-12,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2023-10-17,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-18,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-19,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-21,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2023-10-24,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-25,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-26,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-10-27,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-28,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-10-30,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-10-31,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-02,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-11-04,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-11-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2023-11-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-16,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-17,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-18,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-11-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-21,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-22,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-25,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2023-11-28,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-29,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-11-30,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-01,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-12-02,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-12-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-12-16,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-12-19,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-21,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-22,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-12-27,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2023-12-29,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2023-12-30,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-01-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-01-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-01-10,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-12,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-01-17,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-18,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-01-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-25,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-26,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-27,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-29,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-01-31,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-01,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-02,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-02-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-10,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-02-12,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-17,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-02-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-21,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-22,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-02-24,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-02-28,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-03-01,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-02,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-03-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-03-12,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-16,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-03-19,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-21,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-22,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-03-26,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-27,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-28,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-03-30,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-04-01,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-04,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-04-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-10,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-12,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-04-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-17,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-18,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-04-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-04-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-24,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-25,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-26,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-04-27,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-04-29,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-01,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-02,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-05-04,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-05-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-10,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-05-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-05-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-16,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-17,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-05-18,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-05-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-21,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-22,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-05-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-24,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-25,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,4,doos,70.4
2024-05-28,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-05-29,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-30,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-05-31,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-06-01,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,4,doos,70.4
2024-06-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-06-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-06-10,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-06-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-06-12,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,4,doos,70.4
2024-06-18,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-06-19,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-21,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-22,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-06-25,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-06-26,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-06-27,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-28,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-06-29,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,4,doos,70.4
2024-07-01,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-02,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-07-04,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-07-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-07-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,4,doos,70.4
2024-07-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-10,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-07-12,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-07-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-07-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-16,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-07-17,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-18,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-19,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-07-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,5,doos,88.0
2024-07-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-07-24,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-25,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-07-26,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-07-27,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-07-29,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-30,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-07-31,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-08-01,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-02,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-08-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,4,doos,70.4
2024-08-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-08-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-08-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-08-10,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-08-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-08-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-08-16,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-17,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,4,doos,70.4
2024-08-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-21,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-22,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-08-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-08-24,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-08-26,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-27,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-28,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-29,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-08-30,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-08-31,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-09-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-09-04,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-09-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,4,doos,70.4
2024-09-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-10,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-12,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-09-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,4,doos,70.4
2024-09-18,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-09-19,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-09-20,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-21,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-09-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-25,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-09-26,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-27,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-09-28,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-09-30,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-02,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-03,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-04,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-10-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-10-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-12,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-10-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,2,doos,35.2
2024-10-16,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-17,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-18,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-19,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-10-22,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-23,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-24,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-25,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-26,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-10-28,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-29,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-30,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-10-31,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-11-01,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-11-02,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-11-05,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-11-06,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-11-07,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-11-08,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-11-09,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,3,doos,52.8
2024-11-11,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-11-13,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-11-14,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
2024-11-15,BROOD01,Casinobrood 8 stuks,Bakkerij Zomerdijk,1,doos,17.6
