datum,productcode,theoretisch_verbruik
2025-05-25,BIER01,18.25
2025-05-25,BIER02,9.0
2025-05-25,BROOD01,220.0
2025-05-25,BROOD02,30.0
2025-05-25,FRIS01,21.0
2025-05-25,FRIS02,21.0
2025-05-25,FRIS03,4.5
2025-05-25,KOF01,0.518
2025-05-25,VLEES01,30.0
2025-05-25,WIJN01,3.15
2025-05-25,WIJN02,2.25
2025-05-25,WIJN03,1.2
2025-05-25,ZUI01,4.5
2025-05-26,AARD01,5.46
2025-05-26,BIER01,15.0
2025-05-26,BIER02,6.0
2025-05-26,BROOD01,108.0
2025-05-26,BROOD02,15.0
2025-05-26,FRIS01,17.0
2025-05-26,FRIS02,12.0
2025-05-26,FRIS03,5.75
2025-05-26,KOF01,0.308
2025-05-26,VLEES01,15.0
2025-05-26,WIJN01,1.5
2025-05-26,WIJN02,2.4
2025-05-26,WIJN03,1.2
2025-05-26,ZUI01,3.0
2025-05-27,AARD01,8.26
2025-05-27,BIER01,20.75
2025-05-27,BIER02,11.0
2025-05-27,BROOD01,102.0
2025-05-27,BROOD02,19.0
2025-05-27,FRIS01,13.0
2025-05-27,FRIS02,9.0
2025-05-27,FRIS03,3.5
2025-05-27,KOF01,0.21
2025-05-27,VLEES01,19.0
2025-05-27,WIJN01,2.1
2025-05-27,WIJN02,1.95
2025-05-27,WIJN03,1.5
2025-05-27,ZUI01,2.7
2025-05-28,AARD01,6.58
2025-05-28,BIER01,16.25
2025-05-28,BIER02,9.0
2025-05-28,BROOD01,157.0
2025-05-28,BROOD02,16.0
2025-05-28,FRIS01,19.0
2025-05-28,FRIS02,24.0
2025-05-28,FRIS03,3.5
2025-05-28,KOF01,0.218
2025-05-28,VLEES01,16.0
2025-05-28,WIJN01,1.35
2025-05-28,WIJN02,3.3
2025-05-28,WIJN03,1.35
2025-05-28,ZUI01,3.0
2025-05-29,AARD01,12.18
2025-05-29,BIER01,24.0
2025-05-29,BIER02,16.0
2025-05-29,BROOD01,244.0
2025-05-29,BROOD02,40.0
2025-05-29,FRIS01,26.0
2025-05-29,FRIS02,24.0
2025-05-29,FRIS03,5.5
2025-05-29,KOF01,0.457
2025-05-29,VLEES01,40.0
2025-05-29,WIJN01,4.65
2025-05-29,WIJN02,4.35
2025-05-29,WIJN03,1.2
2025-05-29,ZUI01,6.3
2025-05-30,AARD01,13.02
2025-05-30,BIER01,39.5
2025-05-30,BIER02,31.0
2025-05-30,BROOD01,232.0
2025-05-30,BROOD02,29.0
2025-05-30,FRIS01,40.0
2025-05-30,FRIS02,43.0
2025-05-30,FRIS03,6.75
2025-05-30,KOF01,0.592
2025-05-30,VLEES01,29.0
2025-05-30,WIJN01,6.75
2025-05-30,WIJN02,4.8
2025-05-30,WIJN03,1.5
2025-05-30,ZUI01,5.85
2025-05-31,AARD01,17.22
2025-05-31,BIER01,28.5
2025-05-31,BIER02,44.0
2025-05-31,BROOD01,259.0
2025-05-31,BROOD02,48.0
2025-05-31,FRIS01,36.0
2025-05-31,FRIS02,38.0
2025-05-31,FRIS03,5.25
2025-05-31,KOF01,0.592
2025-05-31,VLEES01,48.0
2025-05-31,WIJN01,7.2
2025-05-31,WIJN02,5.55
2025-05-31,WIJN03,2.55
2025-05-31,ZUI01,6.75
2025-06-01,AARD01,6.58
2025-06-01,BIER01,12.25
2025-06-01,BIER02,9.0
2025-06-01,BROOD01,154.0
2025-06-01,BROOD02,20.0
2025-06-01,FRIS01,8.0
2025-06-01,FRIS02,21.0
2025-06-01,FRIS03,5.25
2025-06-01,KOF01,0.337
2025-06-01,VLEES01,20.0
2025-06-01,WIJN01,1.95
2025-06-01,WIJN02,1.65
2025-06-01,WIJN03,0.9
2025-06-01,ZUI01,4.35
2025-06-02,AARD01,4.9
2025-06-02,BIER01,8.0
2025-06-02,BIER02,12.0
2025-06-02,BROOD01,128.0
2025-06-02,BROOD02,11.0
2025-06-02,FRIS01,10.0
2025-06-02,FRIS02,15.0
2025-06-02,FRIS03,3.0
2025-06-02,KOF01,0.285
2025-06-02,VLEES01,11.0
2025-06-02,WIJN01,1.5
2025-06-02,WIJN02,0.6
2025-06-02,WIJN03,0.6
2025-06-02,ZUI01,1.65
2025-06-03,AARD01,7.42
2025-06-03,BIER01,8.0
2025-06-03,BIER02,9.0
2025-06-03,BROOD01,182.0
2025-06-03,BROOD02,11.0
2025-06-03,FRIS01,12.0
2025-06-03,FRIS02,22.0
2025-06-03,FRIS03,5.0
2025-06-03,KOF01,0.255
2025-06-03,VLEES01,11.0
2025-06-03,WIJN01,3.3
2025-06-03,WIJN02,2.4
2025-06-03,WIJN03,1.5
2025-06-03,ZUI01,2.55
2025-06-04,AARD01,7.7
2025-06-04,BIER01,13.25
2025-06-04,BIER02,20.0
2025-06-04,BROOD01,103.0
2025-06-04,BROOD02,19.0
2025-06-04,FRIS01,6.0
2025-06-04,FRIS02,9.0
2025-06-04,FRIS03,3.5
2025-06-04,KOF01,0.39
2025-06-04,VLEES01,19.0
2025-06-04,WIJN01,3.6
2025-06-04,WIJN02,1.8
2025-06-04,WIJN03,0.75
2025-06-04,ZUI01,5.1
2025-06-05,AARD01,7.56
2025-06-05,BIER01,11.75
2025-06-05,BIER02,13.0
2025-06-05,BROOD01,144.0
2025-06-05,BROOD02,18.0
2025-06-05,FRIS01,16.0
2025-06-05,FRIS02,21.0
2025-06-05,FRIS03,3.25
2025-06-05,KOF01,0.262
2025-06-05,VLEES01,18.0
2025-06-05,WIJN01,3.15
2025-06-05,WIJN02,3.0
2025-06-05,WIJN03,0.9
2025-06-05,ZUI01,3.15
2025-06-06,AARD01,15.54
2025-06-06,BIER01,46.75
2025-06-06,BIER02,38.0
2025-06-06,BROOD01,242.0
2025-06-06,BROOD02,38.0
2025-06-06,FRIS01,33.0
2025-06-06,FRIS02,31.0
2025-06-06,FRIS03,9.0
2025-06-06,KOF01,0.488
2025-06-06,VLEES01,38.0
2025-06-06,WIJN01,8.7
2025-06-06,WIJN02,5.85
2025-06-06,WIJN03,3.9
2025-06-06,ZUI01,4.8
2025-06-07,AARD01,14.28
2025-06-07,BIER01,26.75
2025-06-07,BIER02,15.0
2025-06-07,BROOD01,171.0
2025-06-07,BROOD02,29.0
2025-06-07,FRIS01,25.0
2025-06-07,FRIS02,27.0
2025-06-07,FRIS03,6.25
2025-06-07,KOF01,0.457
2025-06-07,VLEES01,29.0
2025-06-07,WIJN01,3.0
2025-06-07,WIJN02,5.7
2025-06-07,WIJN03,0.75
2025-06-07,ZUI01,4.35
2025-06-08,AARD01,7.42
2025-06-08,BIER01,19.5
2025-06-08,BIER02,14.0
2025-06-08,BROOD01,255.0
2025-06-08,BROOD02,19.0
2025-06-08,FRIS01,19.0
2025-06-08,FRIS02,25.0
2025-06-08,FRIS03,8.0
2025-06-08,KOF01,0.518
2025-06-08,VLEES01,19.0
2025-06-08,WIJN01,3.15
2025-06-08,WIJN02,3.3
2025-06-08,WIJN03,1.65
2025-06-08,ZUI01,4.5
2025-06-09,AARD01,7.56
2025-06-09,BIER01,9.5
2025-06-09,BIER02,11.0
2025-06-09,BROOD01,106.0
2025-06-09,BROOD02,20.0
2025-06-09,FRIS01,15.0
2025-06-09,FRIS02,9.0
2025-06-09,FRIS03,4.75
2025-06-09,KOF01,0.255
2025-06-09,VLEES01,20.0
2025-06-09,WIJN01,1.5
2025-06-09,WIJN02,2.4
2025-06-09,WIJN03,0.9
2025-06-09,ZUI01,2.55
2025-06-10,AARD01,9.38
2025-06-10,BIER01,14.25
2025-06-10,BIER02,17.0
2025-06-10,BROOD01,171.0
2025-06-10,BROOD02,14.0
2025-06-10,FRIS01,21.0
2025-06-10,FRIS02,15.0
2025-06-10,FRIS03,4.5
2025-06-10,KOF01,0.345
2025-06-10,VLEES01,14.0
2025-06-10,WIJN01,3.9
2025-06-10,WIJN02,1.35
2025-06-10,WIJN03,2.1
2025-06-10,ZUI01,4.05
2025-06-11,AARD01,15.12
2025-06-11,BIER01,21.75
2025-06-11,BIER02,18.0
2025-06-11,BROOD01,262.0
2025-06-11,BROOD02,46.0
2025-06-11,FRIS01,33.0
2025-06-11,FRIS02,35.0
2025-06-11,FRIS03,3.25
2025-06-11,KOF01,0.472
2025-06-11,VLEES01,46.0
2025-06-11,WIJN01,4.05
2025-06-11,WIJN02,3.6
2025-06-11,WIJN03,1.2
2025-06-11,ZUI01,3.9
2025-06-12,AARD01,15.82
2025-06-12,BIER01,28.75
2025-06-12,BIER02,16.0
2025-06-12,BROOD01,254.0
2025-06-12,BROOD02,46.0
2025-06-12,FRIS01,36.0
2025-06-12,FRIS02,29.0
2025-06-12,FRIS03,7.5
2025-06-12,KOF01,0.472
2025-06-12,VLEES01,46.0
2025-06-12,WIJN01,1.95
2025-06-12,WIJN02,4.2
2025-06-12,WIJN03,1.95
2025-06-12,ZUI01,4.35
2025-06-13,AARD01,15.96
2025-06-13,BIER01,32.0
2025-06-13,BIER02,31.0
2025-06-13,BROOD01,237.0
2025-06-13,BROOD02,35.0
2025-06-13,FRIS01,33.0
2025-06-13,FRIS02,46.0
2025-06-13,FRIS03,7.25
2025-06-13,KOF01,0.495
2025-06-13,VLEES01,35.0
2025-06-13,WIJN01,5.1
2025-06-13,WIJN02,6.15
2025-06-13,WIJN03,1.5
2025-06-13,ZUI01,5.1
2025-06-14,AARD01,21.98
2025-06-14,BIER01,42.0
2025-06-14,BIER02,41.0
2025-06-14,BROOD01,241.0
2025-06-14,BROOD02,57.0
2025-06-14,FRIS01,36.0
2025-06-14,FRIS02,42.0
2025-06-14,FRIS03,7.0
2025-06-14,KOF01,0.502
2025-06-14,VLEES01,57.0
2025-06-14,WIJN01,7.2
2025-06-14,WIJN02,9.0
2025-06-14,WIJN03,2.85
2025-06-14,ZUI01,4.65
2025-06-15,AARD01,10.22
2025-06-15,BIER01,17.25
2025-06-15,BIER02,30.0
2025-06-15,BROOD01,285.0
2025-06-15,BROOD02,26.0
2025-06-15,FRIS01,42.0
2025-06-15,FRIS02,35.0
2025-06-15,FRIS03,10.5
2025-06-15,KOF01,0.758
2025-06-15,VLEES01,26.0
2025-06-15,WIJN01,2.55
2025-06-15,WIJN02,2.85
2025-06-15,WIJN03,1.2
2025-06-15,ZUI01,7.05
2025-06-16,AARD01,8.82
2025-06-16,BIER01,8.75
2025-06-16,BIER02,8.0
2025-06-16,BROOD01,156.0
2025-06-16,BROOD02,10.0
2025-06-16,FRIS01,9.0
2025-06-16,FRIS02,12.0
2025-06-16,FRIS03,3.0
2025-06-16,KOF01,0.285
2025-06-16,VLEES01,10.0
2025-06-16,WIJN01,1.5
2025-06-16,WIJN02,1.35
2025-06-16,WIJN03,0.45
2025-06-16,ZUI01,3.3
2025-06-17,AARD01,7.14
2025-06-17,BIER01,13.5
2025-06-17,BIER02,7.0
2025-06-17,BROOD01,112.0
2025-06-17,BROOD02,21.0
2025-06-17,FRIS01,11.0
2025-06-17,FRIS02,15.0
2025-06-17,FRIS03,4.25
2025-06-17,KOF01,0.315
2025-06-17,VLEES01,21.0
2025-06-17,WIJN01,2.4
2025-06-17,WIJN02,2.1
2025-06-17,WIJN03,1.05
2025-06-17,ZUI01,2.85
2025-06-18,AARD01,6.44
2025-06-18,BIER01,11.0
2025-06-18,BIER02,12.0
2025-06-18,BROOD01,177.0
2025-06-18,BROOD02,16.0
2025-06-18,FRIS01,17.0
2025-06-18,FRIS02,15.0
2025-06-18,FRIS03,4.5
2025-06-18,KOF01,0.42
2025-06-18,VLEES01,16.0
2025-06-18,WIJN01,2.55
2025-06-18,WIJN02,1.05
2025-06-18,WIJN03,0.75
2025-06-18,ZUI01,4.65
2025-06-19,AARD01,8.82
2025-06-19,BIER01,11.25
2025-06-19,BIER02,8.0
2025-06-19,BROOD01,164.0
2025-06-19,BROOD02,19.0
2025-06-19,FRIS01,23.0
2025-06-19,FRIS02,11.0
2025-06-19,FRIS03,4.0
2025-06-19,KOF01,0.337
2025-06-19,VLEES01,19.0
2025-06-19,WIJN01,4.05
2025-06-19,WIJN02,2.85
2025-06-19,WIJN03,1.8
2025-06-19,ZUI01,3.15
2025-06-20,AARD01,13.72
2025-06-20,BIER01,45.0
2025-06-20,BIER02,32.0
2025-06-20,BROOD01,266.0
2025-06-20,BROOD02,29.0
2025-06-20,FRIS01,37.0
2025-06-20,FRIS02,43.0
2025-06-20,FRIS03,9.75
2025-06-20,KOF01,0.578
2025-06-20,VLEES01,29.0
2025-06-20,WIJN01,7.2
2025-06-20,WIJN02,6.75
2025-06-20,WIJN03,2.4
2025-06-20,ZUI01,7.2
2025-06-21,AARD01,12.6
2025-06-21,BIER01,36.25
2025-06-21,BIER02,32.0
2025-06-21,BROOD01,202.0
2025-06-21,BROOD02,31.0
2025-06-21,FRIS01,32.0
2025-06-21,FRIS02,25.0
2025-06-21,FRIS03,7.75
2025-06-21,KOF01,0.412
2025-06-21,VLEES01,31.0
2025-06-21,WIJN01,6.9
2025-06-21,WIJN02,3.6
2025-06-21,WIJN03,1.95
2025-06-21,ZUI01,4.95
2025-06-22,AARD01,13.16
2025-06-22,BIER01,20.75
2025-06-22,BIER02,32.0
2025-06-22,BROOD01,265.0
2025-06-22,BROOD02,29.0
2025-06-22,FRIS01,33.0
2025-06-22,FRIS02,25.0
2025-06-22,FRIS03,10.0
2025-06-22,KOF01,0.578
2025-06-22,VLEES01,29.0
2025-06-22,WIJN01,4.05
2025-06-22,WIJN02,3.45
2025-06-22,WIJN03,1.95
2025-06-22,ZUI01,5.85
2025-06-23,AARD01,7.56
2025-06-23,BIER01,14.5
2025-06-23,BIER02,6.0
2025-06-23,BROOD01,167.0
2025-06-23,BROOD02,19.0
2025-06-23,FRIS01,16.0
2025-06-23,FRIS02,12.0
2025-06-23,FRIS03,4.5
2025-06-23,KOF01,0.142
2025-06-23,VLEES01,19.0
2025-06-23,WIJN01,2.55
2025-06-23,WIJN02,2.55
2025-06-23,WIJN03,0.75
2025-06-23,ZUI01,1.05
2025-06-24,AARD01,8.68
2025-06-24,BIER01,12.75
2025-06-24,BIER02,5.0
2025-06-24,BROOD01,179.0
2025-06-24,BROOD02,20.0
2025-06-24,FRIS01,9.0
2025-06-24,FRIS02,23.0
2025-06-24,FRIS03,5.75
2025-06-24,KOF01,0.277
2025-06-24,VLEES01,20.0
2025-06-24,WIJN01,1.65
2025-06-24,WIJN02,1.05
2025-06-24,WIJN03,0.3
2025-06-24,ZUI01,3.3
2025-06-25,AARD01,14.28
2025-06-25,BIER01,19.75
2025-06-25,BIER02,14.0
2025-06-25,BROOD01,216.0
2025-06-25,BROOD02,27.0
2025-06-25,FRIS01,22.0
2025-06-25,FRIS02,29.0
2025-06-25,FRIS03,6.25
2025-06-25,KOF01,0.39
2025-06-25,VLEES01,27.0
2025-06-25,WIJN01,4.35
2025-06-25,WIJN02,3.0
2025-06-25,WIJN03,1.5
2025-06-25,ZUI01,4.2
2025-06-26,AARD01,10.08
2025-06-26,BIER01,20.5
2025-06-26,BIER02,22.0
2025-06-26,BROOD01,243.0
2025-06-26,BROOD02,18.0
2025-06-26,FRIS01,20.0
2025-06-26,FRIS02,37.0
2025-06-26,FRIS03,6.25
2025-06-26,KOF01,0.48
2025-06-26,VLEES01,18.0
2025-06-26,WIJN01,3.0
2025-06-26,WIJN02,3.15
2025-06-26,WIJN03,1.35
2025-06-26,ZUI01,5.85
2025-06-27,AARD01,21.28
2025-06-27,BIER01,46.25
2025-06-27,BIER02,51.0
2025-06-27,BROOD01,247.0
2025-06-27,BROOD02,60.0
2025-06-27,FRIS01,48.0
2025-06-27,FRIS02,47.0
2025-06-27,FRIS03,9.5
2025-06-27,KOF01,0.6
2025-06-27,VLEES01,60.0
2025-06-27,WIJN01,9.9
2025-06-27,WIJN02,4.65
2025-06-27,WIJN03,2.25
2025-06-27,ZUI01,6.6
2025-06-28,AARD01,17.5
2025-06-28,BIER01,43.25
2025-06-28,BIER02,41.0
2025-06-28,BROOD01,226.0
2025-06-28,BROOD02,34.0
2025-06-28,FRIS01,36.0
2025-06-28,FRIS02,41.0
2025-06-28,FRIS03,4.0
2025-06-28,KOF01,0.322
2025-06-28,VLEES01,34.0
2025-06-28,WIJN01,6.3
2025-06-28,WIJN02,4.95
2025-06-28,WIJN03,3.0
2025-06-28,ZUI01,4.35
2025-06-29,AARD01,9.24
2025-06-29,BIER01,14.5
2025-06-29,BIER02,10.0
2025-06-29,BROOD01,266.0
2025-06-29,BROOD02,23.0
2025-06-29,FRIS01,27.0
2025-06-29,FRIS02,34.0
2025-06-29,FRIS03,7.75
2025-06-29,KOF01,0.72
2025-06-29,VLEES01,23.0
2025-06-29,WIJN01,1.5
2025-06-29,WIJN02,1.8
2025-06-29,WIJN03,1.8
2025-06-29,ZUI01,6.75
2025-06-30,AARD01,6.16
2025-06-30,BIER01,14.25
2025-06-30,BIER02,6.0
2025-06-30,BROOD01,112.0
2025-06-30,BROOD02,19.0
2025-06-30,FRIS01,18.0
2025-06-30,FRIS02,12.0
2025-06-30,FRIS03,3.0
2025-06-30,KOF01,0.285
2025-06-30,VLEES01,19.0
2025-06-30,WIJN01,2.4
2025-06-30,WIJN02,1.95
2025-06-30,WIJN03,0.3
2025-06-30,ZUI01,2.4
2025-07-01,AARD01,7.28
2025-07-01,BIER01,16.5
2025-07-01,BIER02,11.0
2025-07-01,BROOD01,124.0
2025-07-01,BROOD02,14.0
2025-07-01,FRIS01,16.0
2025-07-01,FRIS02,13.0
2025-07-01,FRIS03,3.25
2025-07-01,KOF01,0.248
2025-07-01,VLEES01,14.0
2025-07-01,WIJN01,4.2
2025-07-01,WIJN02,2.85
2025-07-01,WIJN03,0.3
2025-07-01,ZUI01,2.1
2025-07-02,AARD01,10.5
2025-07-02,BIER01,15.5
2025-07-02,BIER02,9.0
2025-07-02,BROOD01,119.0
2025-07-02,BROOD02,28.0
2025-07-02,FRIS01,15.0
2025-07-02,FRIS02,20.0
2025-07-02,FRIS03,4.0
2025-07-02,KOF01,0.315
2025-07-02,VLEES01,28.0
2025-07-02,WIJN01,3.9
2025-07-02,WIJN02,3.15
2025-07-02,WIJN03,2.25
2025-07-02,ZUI01,2.85
2025-07-03,AARD01,7.98
2025-07-03,BIER01,15.5
2025-07-03,BIER02,11.0
2025-07-03,BROOD01,187.0
2025-07-03,BROOD02,13.0
2025-07-03,FRIS01,16.0
2025-07-03,FRIS02,20.0
2025-07-03,FRIS03,5.75
2025-07-03,KOF01,0.435
2025-07-03,VLEES01,13.0
2025-07-03,WIJN01,2.85
2025-07-03,WIJN02,1.2
2025-07-03,WIJN03,0.15
2025-07-03,ZUI01,5.25
2025-07-04,AARD01,9.8
2025-07-04,BIER01,29.25
2025-07-04,BIER02,26.0
2025-07-04,BROOD01,221.0
2025-07-04,BROOD02,20.0
2025-07-04,FRIS01,21.0
2025-07-04,FRIS02,25.0
2025-07-04,FRIS03,5.0
2025-07-04,KOF01,0.457
2025-07-04,VLEES01,20.0
2025-07-04,WIJN01,4.5
2025-07-04,WIJN02,5.55
2025-07-04,WIJN03,1.8
2025-07-04,ZUI01,4.5
2025-07-05,AARD01,14.98
2025-07-05,BIER01,36.75
2025-07-05,BIER02,41.0
2025-07-05,BROOD01,266.0
2025-07-05,BROOD02,35.0
2025-07-05,FRIS01,26.0
2025-07-05,FRIS02,22.0
2025-07-05,FRIS03,4.5
2025-07-05,KOF01,0.368
2025-07-05,VLEES01,35.0
2025-07-05,WIJN01,7.95
2025-07-05,WIJN02,6.6
2025-07-05,WIJN03,3.0
2025-07-05,ZUI01,2.85
2025-07-06,AARD01,9.24
2025-07-06,BIER01,16.25
2025-07-06,BIER02,14.0
2025-07-06,BROOD01,199.0
2025-07-06,BROOD02,27.0
2025-07-06,FRIS01,23.0
2025-07-06,FRIS02,30.0
2025-07-06,FRIS03,4.25
2025-07-06,KOF01,0.518
2025-07-06,VLEES01,27.0
2025-07-06,WIJN01,3.75
2025-07-06,WIJN02,2.7
2025-07-06,WIJN03,1.35
2025-07-06,ZUI01,5.4
2025-07-07,AARD01,7.0
2025-07-07,BIER01,11.25
2025-07-07,BIER02,12.0
2025-07-07,BROOD01,71.0
2025-07-07,BROOD02,26.0
2025-07-07,FRIS01,18.0
2025-07-07,FRIS02,10.0
2025-07-07,FRIS03,3.75
2025-07-07,KOF01,0.27
2025-07-07,VLEES01,26.0
2025-07-07,WIJN01,2.1
2025-07-07,WIJN02,1.95
2025-07-07,WIJN03,0.3
2025-07-07,ZUI01,3.15
2025-07-08,AARD01,7.84
2025-07-08,BIER01,14.25
2025-07-08,BIER02,5.0
2025-07-08,BROOD01,205.0
2025-07-08,BROOD02,20.0
2025-07-08,FRIS01,20.0
2025-07-08,FRIS02,18.0
2025-07-08,FRIS03,4.25
2025-07-08,KOF01,0.345
2025-07-08,VLEES01,20.0
2025-07-08,WIJN01,2.55
2025-07-08,WIJN02,2.55
2025-07-08,WIJN03,1.2
2025-07-08,ZUI01,3.75
2025-07-09,AARD01,11.34
2025-07-09,BIER01,18.25
2025-07-09,BIER02,12.0
2025-07-09,BROOD01,224.0
2025-07-09,BROOD02,25.0
2025-07-09,FRIS01,18.0
2025-07-09,FRIS02,33.0
2025-07-09,FRIS03,4.5
2025-07-09,KOF01,0.382
2025-07-09,VLEES01,25.0
2025-07-09,WIJN01,2.85
2025-07-09,WIJN02,2.4
2025-07-09,WIJN03,1.65
2025-07-09,ZUI01,3.9
2025-07-10,AARD01,13.44
2025-07-10,BIER01,21.25
2025-07-10,BIER02,11.0
2025-07-10,BROOD01,270.0
2025-07-10,BROOD02,28.0
2025-07-10,FRIS01,27.0
2025-07-10,FRIS02,26.0
2025-07-10,FRIS03,8.0
2025-07-10,KOF01,0.48
2025-07-10,VLEES01,28.0
2025-07-10,WIJN01,5.1
2025-07-10,WIJN02,2.55
2025-07-10,WIJN03,1.5
2025-07-10,ZUI01,4.8
2025-07-11,AARD01,19.46
2025-07-11,BIER01,57.0
2025-07-11,BIER02,52.0
2025-07-11,BROOD01,203.0
2025-07-11,BROOD02,37.0
2025-07-11,FRIS01,56.0
2025-07-11,FRIS02,42.0
2025-07-11,FRIS03,8.5
2025-07-11,KOF01,0.48
2025-07-11,VLEES01,37.0
2025-07-11,WIJN01,9.0
2025-07-11,WIJN02,7.2
2025-07-11,WIJN03,2.4
2025-07-11,ZUI01,5.1
2025-07-12,AARD01,18.34
2025-07-12,BIER01,56.25
2025-07-12,BIER02,57.0
2025-07-12,BROOD01,304.0
2025-07-12,BROOD02,49.0
2025-07-12,FRIS01,45.0
2025-07-12,FRIS02,48.0
2025-07-12,FRIS03,9.75
2025-07-12,KOF01,0.69
2025-07-12,VLEES01,49.0
2025-07-12,WIJN01,6.3
2025-07-12,WIJN02,8.85
2025-07-12,WIJN03,4.8
2025-07-12,ZUI01,8.55
2025-07-13,AARD01,13.02
2025-07-13,BIER01,24.5
2025-07-13,BIER02,10.0
2025-07-13,BROOD01,350.0
2025-07-13,BROOD02,28.0
2025-07-13,FRIS01,38.0
2025-07-13,FRIS02,38.0
2025-07-13,FRIS03,9.25
2025-07-13,KOF01,0.735
2025-07-13,VLEES01,28.0
2025-07-13,WIJN01,3.75
2025-07-13,WIJN02,2.85
2025-07-13,WIJN03,1.95
2025-07-13,ZUI01,6.45
2025-07-14,AARD01,6.02
2025-07-14,BIER01,10.5
2025-07-14,BIER02,10.0
2025-07-14,BROOD01,114.0
2025-07-14,BROOD02,19.0
2025-07-14,FRIS01,20.0
2025-07-14,FRIS02,16.0
2025-07-14,FRIS03,6.5
2025-07-14,KOF01,0.165
2025-07-14,VLEES01,19.0
2025-07-14,WIJN01,1.95
2025-07-14,WIJN02,1.8
2025-07-14,WIJN03,0.6
2025-07-14,ZUI01,1.05
2025-07-15,AARD01,9.1
2025-07-15,BIER01,16.0
2025-07-15,BIER02,10.0
2025-07-15,BROOD01,164.0
2025-07-15,BROOD02,21.0
2025-07-15,FRIS01,27.0
2025-07-15,FRIS02,27.0
2025-07-15,FRIS03,5.75
2025-07-15,KOF01,0.435
2025-07-15,VLEES01,21.0
2025-07-15,WIJN01,2.7
2025-07-15,WIJN02,3.6
2025-07-15,WIJN03,1.65
2025-07-15,ZUI01,5.55
2025-07-16,AARD01,11.76
2025-07-16,BIER01,16.75
2025-07-16,BIER02,13.0
2025-07-16,BROOD01,120.0
2025-07-16,BROOD02,27.0
2025-07-16,FRIS01,17.0
2025-07-16,FRIS02,28.0
2025-07-16,FRIS03,3.25
2025-07-16,KOF01,0.3
2025-07-16,VLEES01,27.0
2025-07-16,WIJN01,2.25
2025-07-16,WIJN02,2.55
2025-07-16,WIJN03,1.65
2025-07-16,ZUI01,2.55
2025-07-17,AARD01,10.92
2025-07-17,BIER01,21.5
2025-07-17,BIER02,20.0
2025-07-17,BROOD01,224.0
2025-07-17,BROOD02,31.0
2025-07-17,FRIS01,22.0
2025-07-17,FRIS02,41.0
2025-07-17,FRIS03,7.5
2025-07-17,KOF01,0.36
2025-07-17,VLEES01,31.0
2025-07-17,WIJN01,2.1
2025-07-17,WIJN02,3.15
2025-07-17,WIJN03,1.35
2025-07-17,ZUI01,2.25
2025-07-18,AARD01,19.04
2025-07-18,BIER01,38.5
2025-07-18,BIER02,40.0
2025-07-18,BROOD01,246.0
2025-07-18,BROOD02,50.0
2025-07-18,FRIS01,46.0
2025-07-18,FRIS02,41.0
2025-07-18,FRIS03,7.0
2025-07-18,KOF01,0.488
2025-07-18,VLEES01,50.0
2025-07-18,WIJN01,7.05
2025-07-18,WIJN02,7.35
2025-07-18,WIJN03,3.75
2025-07-18,ZUI01,4.8
2025-07-19,AARD01,17.64
2025-07-19,BIER01,45.75
2025-07-19,BIER02,36.0
2025-07-19,BROOD01,227.0
2025-07-19,BROOD02,52.0
2025-07-19,FRIS01,50.0
2025-07-19,FRIS02,46.0
2025-07-19,FRIS03,5.5
2025-07-19,KOF01,0.668
2025-07-19,VLEES01,52.0
2025-07-19,WIJN01,5.25
2025-07-19,WIJN02,5.1
2025-07-19,WIJN03,2.1
2025-07-19,ZUI01,5.55
2025-07-20,AARD01,8.4
2025-07-20,BIER01,21.75
2025-07-20,BIER02,16.0
2025-07-20,BROOD01,188.0
2025-07-20,BROOD02,26.0
2025-07-20,FRIS01,24.0
2025-07-20,FRIS02,26.0
2025-07-20,FRIS03,4.0
2025-07-20,KOF01,0.368
2025-07-20,VLEES01,26.0
2025-07-20,WIJN01,2.7
2025-07-20,WIJN02,1.95
2025-07-20,WIJN03,1.2
2025-07-20,ZUI01,4.2
2025-07-21,AARD01,5.04
2025-07-21,BIER01,6.5
2025-07-21,BIER02,11.0
2025-07-21,BROOD01,151.0
2025-07-21,BROOD02,13.0
2025-07-21,FRIS01,19.0
2025-07-21,FRIS02,14.0
2025-07-21,FRIS03,3.25
2025-07-21,KOF01,0.225
2025-07-21,VLEES01,13.0
2025-07-21,WIJN01,1.95
2025-07-21,WIJN02,1.8
2025-07-21,WIJN03,0.45
2025-07-21,ZUI01,2.4
2025-07-22,AARD01,10.5
2025-07-22,BIER01,16.5
2025-07-22,BIER02,17.0
2025-07-22,BROOD01,238.0
2025-07-22,BROOD02,29.0
2025-07-22,FRIS01,20.0
2025-07-22,FRIS02,26.0
2025-07-22,FRIS03,4.75
2025-07-22,KOF01,0.3
2025-07-22,VLEES01,29.0
2025-07-22,WIJN01,4.05
2025-07-22,WIJN02,2.85
2025-07-22,WIJN03,1.05
2025-07-22,ZUI01,2.85
2025-07-23,AARD01,11.76
2025-07-23,BIER01,16.25
2025-07-23,BIER02,7.0
2025-07-23,BROOD01,196.0
2025-07-23,BROOD02,25.0
2025-07-23,FRIS01,34.0
2025-07-23,FRIS02,24.0
2025-07-23,FRIS03,6.0
2025-07-23,KOF01,0.592
2025-07-23,VLEES01,25.0
2025-07-23,WIJN01,3.9
